Conversation Id,Last Skill,Agent Name,Messages,GPT output,Call,Understanding,Good_Grammer,Work_Etiq,Topics,Initial Emotional State,Final Emotional State,NPS Score
CH185efcb018ba4877a1ab2a1a05c9daf7,GPT_Doctors,BOT,"Consumer: Hi good afternoon why always rejected my insurance??
Consumer: When i need in they said rejected
Bot: I understand you are concerned about your insurance being rejected. We only purchase the insurance on behalf of the maids, and approvals are handled directly by NAS, the insurance company. You can call NAS at 800 - 2311. This call will not charge you any fees. Please make sure that the clinic or hospital has submitted the necessary documents for approval.
Consumer: They send already
Bot: You can track your claims and approvals through the MyNAS application. I recommend downloading the app to check the status.
Consumer: ","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.75,5,"[Insurance Inquiries, Dental Clinic Recommendation]",Frustrated,Neutral,4
CH185efcb018ba4877a1ab2a1a05c9daf7,Doctor,Leen Rizk,"Agent: May I know the reason for the clinic visit? and which clinic? 
Consumer: Medze clinic
Agent: May I know the reason for the clinic visit؟
Consumer: Pain teeth
Consumer: I want to remove
Agent: Allow me a moment
Agent: You visit Medze Clinic (Deira) Dubai, Right? 
Consumer: Yes po
Consumer: Cause they said its ok ther
Consumer: Here are the nearest covered Dental to you:
(1) Medze Clinic (Deira) Dubai
Address: https://www.google.com/maps?q=25.266685,55.307782
Telephone: 97142380924


(2) Jupiter Speciality Medical Center - Dubai
Address: https://www.google.com/maps?q=25.244862,55.298033
Telephone: 97143866330


(3) AL ARIF MEDICAL CENTRE (AL NAHDA ) SHARJAH (Al Arif Heart & Childrens Medical Centre LLC - Sharjah)
Address: https://www.google.com/maps?q=25.302283,55.383951
Telephone: 97167154999
Agent: This is a covered clinic ,  Please call the insurance company and they will guide you. 
the insurance will cover 70% of the treatment cost, and you'll need to pay the remaining 30%. The insurance will cover up to 500 AED for your treatment as long as the treatment is included in the list of covered services. 

Consumer: List covered services  also teeth??
Agent: Yes, The  Coverage is limited to Dental consultation, extraction,

fillings, root canal treatment, scaling, x-rays, antibiotics

and prophylaxis. 
Agent: For a list of approved dental clinics, please check this link: https://maids.page.link/6VDc6X2kVkdpMc7s5

Consumer: Ok  means the removing teeth is acceptable in my isurance??
Consumer: How i can call the insurace?
Agent: Yes, so it's better to call them , they will tell you the reason for the rejection. 
 For the most accurate update, it’s best to contact NAS directly at 800-2311.
Agent:  I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work.
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.
Consumer: Thanks
Agent: Always welcome!","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.25,5,"[Insurance Inquiries, Dental Clinic Recommendation]",Neutral,Happy,5
CHf7182b31fe0c4aff9b56e7967834c654,GPT_Doctors,BOT,"Consumer: Hi,good afternoon! This is Julie Navalta,just to inform you I can't able to attend to the accommodation tomorrow coz there's a lump has grown on my legs it's look likes  a boil to much painful whenever I. Moved
Bot: Hello, I am Doctor Mia.
Bot: Please tell me which region number on the image shows where you have the lump on your leg.
Bot: 
Bot: Please tell me the region number on the image where you have the lump on your leg.
Consumer: Region number 1 Doctor but it grew near the groin
Bot: Thank you for telling me that. How long have you had this lump on your leg?
Consumer: I had this almost 5 days till now and I thought it was just a pimple before but now it's getting bigger
Bot: Is the pain a soft pain, a beating pain, or a cutting pain?
Consumer: It's a cutting pain
Bot: Do you have any other symptoms, such as fever or redness around the lump?
Consumer: I fell a bit of headache and redness around the lump
Bot: Do you have any known chronic conditions or allergies?
Consumer: Nothing Dok
Consumer: 
Bot: Your condition requires a clinic visit. Please share your location in the format of street, apartment, and city so I can find the closest clinics for you.
Bot: Thank you for sending the picture. To help you find the closest clinics, please share your location in the format of street, apartment, and city.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.75,5,[Clinic Recommendation],Neutral,Neutral,4
CHf7182b31fe0c4aff9b56e7967834c654,Doctor,Leen Rizk,"Agent: You can visit the accommodation, and the nurses there will be happy to help you. 
Consumer: Ok Dok I will visit tomorrow to the accommodation
Agent: Hope you will get well soon. 
Consumer: Thank you
Agent: You're always welcome! 
Agent: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work.
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.5,5,[Clinic Recommendation],Neutral,Happy,5
CHd9dc4524814245b6b847649c0cb1bcaf,GPT_Doctors,BOT,"Consumer: Noted
Consumer: Will she also get a medical insurance card?
Bot: The patient’s medical insurance is still being worked on and will be activated soon.
Bot: I hope I was able to assist you today. If you have any further concerns or your maid ever feels unwell, don’t hesitate to reach out. I'm always here to help! :relaxed:️","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,4,4.75,5,[Insurance Inquiries],Neutral,Neutral,4
CH12841320c37948a5bcddf01ce9044c73,GPT_Doctors,BOT,"Consumer: Good afternoon
Bot: Welcome to Maids.cc, this is Jane :blush: How may I assist you today Regina?
Consumer: I want to ask about my medical insurance
Consumer: Because I have a flow and cough..I need a medication
Bot: The insurance will cover 80% of clinic visits, and 70% of the cost if you get medicine from the clinic with a prescription. The insurance is under NAS managed by Orient. To help you best, please tell me more about your symptoms.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,5,5,"[Insurance Inquiries, OTC Medication Advice]",Neutral,Neutral,4
CH12841320c37948a5bcddf01ce9044c73,GPT_Doctors,Leen Rizk,"Agent: When did the Cough start? 
Consumer: 1week alright,,and I have a sore throat too
Consumer: And a fever
Agent: Could you please measure your temperature? ","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.75,5,"[Insurance Inquiries, OTC Medication Advice]",Neutral,Neutral,4
CH5ef16d401bda4479b6c0c345c8032dd8,GPT_Doctors,BOT,"Consumer: Helo ma'am gudpm
Bot: Welcome to Maids.cc, this is Jane :blush: How may I assist you today Jonalyn?
Consumer: Helo ma'am, can I file sicleave on July 30, I need to remove my 3 teeth
Consumer: If my client no travel
Bot: Hello, I am Doctor Mia.

You should discuss your sick leave request with your employer.

Regarding your teeth, the insurance covers dental services. You get 500 AED from insurance for dentist visits. If the treatment costs less than 500 AED, the insurance will pay about 70%, and you will pay the rest. If the treatment costs 500 AED or more, the insurance will give only 350 AED, and you will pay the rest. After the 500 AED is used up, the insurance will not pay anymore.

Would you like me to help you find a dental clinic?
Bot: Please tell me your location, including the street, apartment, and city, so I can find the closest dental clinics for you.
Consumer: OK maam
Bot: Please tell me your location, including the street, apartment, and city, so I can find the closest dental clinics for you.
Consumer: I'm here arabian ranches 3
Bot: Please tell me your full address, including the street, apartment, and city, so I can find the closest dental clinics for you.
Consumer: Villa 246 ,Ruba
Bot: Here are the nearest covered Dental to you:
(1) Jupiter Speciality Medical Center - Dubai
Address: https://www.google.com/maps?q=25.244862,55.298033
Telephone: 97143866330


(2) Lotus Medical Center (Al Quoz 3) Dubai
Address: https://www.google.com/maps?q=25.157133,55.247372
Telephone: 97143465380


(3) FAITH JABAL MEDICAL CENTER (JABAL ALI) DUBAI
Address: https://www.google.com/maps?q=25.010200678956,55.1060588599108
Telephone: 97143956479
Bot: Do you have any other questions or need further assistance?
Consumer: This time ,no need assistance

Will be on July, ma'am!!
Bot: Okay, I understand. Please feel free to reach out again in July if you need any assistance.
Consumer: This time ,I informed  earlier  to maid  Cc,that I filling sickleave
Bot: Thank you for letting me know. Is there anything else I can help you with today regarding your health?
Consumer: My health now is okay!!
Consumer: Thank u 
Have a good day!
Bot: You are welcome! Have a good day too! :blush:","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.75,5,"[Insurance Inquiries, Dental Clinic Recommendation]",Neutral,Happy,5
CHb9b6186884044d95b6f172171415ba9c,GPT_Doctors,BOT,"Consumer: maam good afternoon can i ask which pharmacy cover of this nas insurance
Bot: Please share your location with me in the format of street, apartment, and city so I can find the three closest pharmacies for you.
Bot: Please share your location with me in the format of street, apartment, and city so I can find the three closest pharmacies for you.
Consumer: alwada food court  me now","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.5,5,[Insurance Inquiries],Neutral,Neutral,4
CH57bef846ccc345eb86ac01c1d38ba6c6,GPT_Doctors,BOT,"System: Hello from maids.cc, You were just trying to reach us on a number that is unavailable.This is our dedicated support line—save it for future use. If you ever need anything, just WhatsApp us here, and we'll be happy to help.?‎ ‎ ‎ ‎ 
Consumer: Hi,  our Nanny, Rebecca, is not feeling well. Can you please let me know what doctors she can visit with her insurance. Aster clinic in Barsha is most convenient. Thanks a lot. Regards. Kristin
Bot: Hello, I am Doctor Mia. Please have your maid reach out to us directly to discuss her symptoms. This allows for the most accurate and direct symptom assessment, as we need to speak directly with the patient.
Consumer: On this number?
Bot: Yes, your maid can contact us on this number.
Consumer: Ok. I have forwarded the number to her. She will contact you ASAP
Consumer: Thanks
Bot: You are most welcome. I hope your maid feels better soon.
Bot: We hope your maid is feeling okay! We care about her and want to help. If you need anything or if it’s urgent, please tell us. We’re here for you.
Consumer: She is asleep at the moment so we are letting her sleep. She will contact you as soon as she wakes up.
Bot: You are most welcome. I hope your maid feels better soon.
Bot: I hope I was able to assist you today. If you have any further concerns or your maid ever feels unwell, don’t hesitate to reach out. I'm always here to help! :relaxed:️","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.75,5,"[Insurance Inquiries, Clinic Recommendation]",Neutral,Happy,5
